1	https://fr.wikipedia.org/wiki/Robot	HTTP/2 200 	14019	UTF-8
2	https://fr.wikipedia.org/wiki/Robot_de_cuisine	HTTP/2 200 	4244	UTF-8
3	https://fr.wikipedia.org/wiki/Bot_informatique	HTTP/2 200 	6670	UTF-8
4	https://fr.wikipedia.org/wiki/Atlas_(robot)	HTTP/2 200 	4142	UTF-8
5	https://roboty.magistry.fr		0	
6	https://fr.wikipedia.org/wiki/Robot_(Leonard_de_Vinci)	HTTP/2 404 	2397	UTF-8
7	https://fr.wiktionary.org/wiki/robot	HTTP/2 200 	17901	UTF-8
8	https://fr.wikipedia.org/wiki/Protocole_d%27exclusion_des_robots	HTTP/2 200 	4353	UTF-8
9	https://fr.wikipedia.org/wiki/Robotique	HTTP/2 200 	22166	UTF-8
